ID,validFrom,validTo,longitude,latitude,name,description,image,number,orderBy,isKidFriendly,isElderlyFriendly,isStrollerFriendly,hasVisited,hasToilet,hasFood,groupFilterStampings,groupSize,totalGroupStampings,stampedUserIds,stampedUsers,heroImageUrl,imageCaption
7561f72d-d560-4a26-88eb-74b1c3db2a07,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,11.193179999999984,51.66807,Burgruine Anhalt,"Die Burgruine Anhalt liegt auf dem Großen Hausberg (397 m ü. NN) über dem Selketal, zwischen Mägdesprung und der Burg Falkenstein. Sie gehört zur Stadt Harzgerode im Unterharz.",,197,197,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/197-burgruine-anhalt.jpg,[Bergfried anhalt](https://commons.wikimedia.org/wiki/File:Bergfried_anhalt.jpg) von Torsten Friebe unter Lizenz [CC BY-SA 3.0](http://creativecommons.org/licenses/by-sa/3.0/)
b072e6f5-c857-4d7b-bf9c-21b922258260,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,11.112319999999954,51.68493,Bremer Teich,"Der Bremer Teich liegt südwestlich von Gernrode, zwischen dem Sternhaus und der Viktorshöhe. Er wurde 1796 von den anhaltinischen Grafen als ""Hirschteich"" für die Jagd angelegt. Später erfolgte die Umbenennung in ""Bremer Teich"" zu Ehren des Ingenieurs Bremer.",,196,196,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/196-bremer-teich.jpg,[Bremer Teich](https://commons.wikimedia.org/wiki/File:Bremer_Teich.jpg) von User [Hejkal](https://de.wikipedia.org/wiki/User:Hejkal) at [de.wikipedia](https://de.wikipedia.org) unter Lizenz [CC BY-SA 2.0 de](https://creativecommons.org/licenses/by-sa/2.0/de/deed.en)
f3a83e04-181f-41fa-813f-854dd9d1a5c9,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,11.126269999999977,51.6609,Köthener Hütte,Die Köthener Hütte liegt zwischen Alexisbad und Mägdesprung auf dem Kapellenfelsen (385 m ü. NN) direkt am Selketalstieg. Sie wurde 1897 vom Harzklub Zweigverein Köthen erbaut und erinnert mit ihrem weißen Anstrich und dem kleinen Glockenturm an eine Kapelle. Von hier bietet sich ein schöner Blick ins Selketal und auf das Rambergmassiv.,,195,195,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/195-koethener-huette.jpg,[Köthener Hütte](https://commons.wikimedia.org/wiki/File:K%C3%B6thener_H%C3%BCtte.JPG) von F. Hoffmann unter Lizenz [CC BY-SA 3.0](https://creativecommons.org/licenses/by-sa/3.0)
b3173e89-bc45-4079-a5c1-7d31bfc336c0,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,11.08132999999998,51.61791,Hellergrund,"Die Stempelstelle 194, bekannt als Hellergrund, liegt unterhalb des Birnbaumteichs zwischen Neudorf und der Grube Glasebach.",,194,194,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/194-hellergrund.jpg,[Hellergrund Teich](https://commons.wikimedia.org/wiki/File:Hellergrund_Teich.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
0deda842-f7b9-40f6-a0e6-f5492cc4d0a5,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,11.136719999999968,51.60795,Stahlquelle,Die Stahlquelle liegt oberhalb des Tals der Schmalen Wipper auf dem Wipperberg bei Neudorf. Sie wurde 1926 entdeckt und 1931 für Besucher erschlossen. Seitdem trägt sie zum Ruf Neudorfs als Erholungsort bei.,,193,193,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/193-stahlquelle.jpg,[Rastplatz Stahlquelle](https://commons.wikimedia.org/wiki/File:Rastplatz_Stahlquelle.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
9b200dc4-d6b4-4ba7-9fa6-7ac110edf2a9,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.575240000000008,51.57689,Historischer Gipsbrennofen,Der historische Gipsbrennofen liegt westlich von Neuhof am Lehrpfad um die Kranichteiche. Er wurde am 21. Oktober 2006 erstmals in Betrieb genommen. Die Mönche des Klosters Walkenried legten hier im 13. Jahrhundert Teiche zur Fischzucht an. Heute führt ein 3 km langer Lehrpfad vom Dorfgemeinschaftshaus um die drei miteinander verbundenen Teiche. Der Gipsbrennofen ist eine Station auf diesem Weg.,,192,192,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/192-historischer-gipsbrennofen.jpg,[Gipsbrennofen Neuhof](https://commons.wikimedia.org/wiki/File:Gipsbrennofen_Neuhof.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
93b1d080-00a5-402d-b1ef-7dde4c44b873,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,11.036499999999933,51.67238,Laubtalblick,"Der Laubtalblick ist ein idyllischer Rastplatz nahe Friedrichsbrunn im Landkreis Harz, Sachsen-Anhalt. Von hier aus bietet sich ein schöner Blick ins Laubtal und auf die Seewiese. Hohe Tannen spenden Schatten und laden zum Verweilen ein.",,191,191,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/191-laubtalblick.jpg,[Laubtalblick](https://commons.wikimedia.org/wiki/File:Laubtalblick.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
16bbea31-db5b-46d1-91bc-71f8aa7f99e2,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,11.065000000000055,51.67948,Bergrat-Müller-Teich,"Der Bergrat-Müller-Teich liegt nordwestlich von Friedrichsbrunn, nahe dem Ferienpark Merkelbach.",,190,190,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/190-bergrat-mueller-teich.jpg,[Bergrat-Müller-Teich](https://commons.wikimedia.org/wiki/File:Bergrat-M%C3%BCller-Teich.jpg) von [B.Thomas95](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 3.0](https://creativecommons.org/licenses/by-sa/3.0)
4d4e6e22-abcc-4d4d-a770-d6ac61106429,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,11.07928000000004,51.68488,Große Teufelsmühle,"Die Große Teufelsmühle ist eine beeindruckende Granit-Felsformation auf der Viktorshöhe (581 m ü. NN) im Rambergmassiv bei Friedrichsbrunn. Sie zeigt typische Wollsackverwitterungen, bei denen kantige Gesteinsblöcke wie übereinander gestapelte Kissen erscheinen.",,189,189,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/189-grosse-teufelsmuehle.jpg,[Große Teufelsmühle](https://commons.wikimedia.org/wiki/File:Gro%C3%9Fe_Teufelsm%C3%BChle.jpg) von [Hejkal](https://de.wikipedia.org/wiki/User:Hejkal) unter Lizenz [CC BY-SA 2.0 de](https://creativecommons.org/licenses/by-sa/2.0/de/deed.en)
c9439ceb-4df7-4e29-9951-52a740bd8caf,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,11.08734000000004,51.75603,Teufelsmauer Weddersleben,"Die Teufelsmauer bei Weddersleben ist eine beeindruckende Felsformation im nördlichen Harzvorland. Sie erstreckt sich über zwei Kilometer von Weddersleben bis Warnstedt. Markante Abschnitte sind der Königstein, die Mittelsteine und die Papensteine. Die Stempelstelle 188 der Harzer Wandernadel befindet sich hier.",,188,188,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/188-teufelsmauer-weddersleben.jpg,[Fotothek df ld 0003066 001 Landschaften ^ Hügellandschaften - Gebirgslandschaften](https://commons.wikimedia.org/wiki/File:Fotothek_df_ld_0003066_001_Landschaften_%5E_H%C3%BCgellandschaften_-_Gebirgslandschafte.jpg) von [Richard Peter](https://en.wikipedia.org/wiki/de:Richard_Peter) unter Lizenz [CC BY-SA 3.0 de](https://creativecommons.org/licenses/by-sa/3.0/de/deed.en)
35d07a92-1ff8-4f56-8d61-bd4dd8284b6c,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,11.080709999999954,51.72632,Lauenburg,Die Burgruine Lauenburg liegt oberhalb von Stecklenberg. Sie besteht aus der Großen und der Kleinen Lauenburg. Heute sind noch Reste der Vorburg mit Bergfried erhalten. Dort befindet sich die Stempelstelle 187 der Harzer Wandernadel. Ein Aussichtsturm bietet einen schönen Blick auf das Harzvorland.,,187,187,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/187-lauenburg.jpg,[Lauenburg (kleine) 02](https://commons.wikimedia.org/wiki/File:Lauenburg_(kleine)_02.jpg) von MacElch (Rainer Kunze) unter Lizenz [CC BY-SA 3.0](http://creativecommons.org/licenses/by-sa/3.0/)
c7efeaf4-9519-4309-b72e-dc272a455de7,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,11.105580000000032,51.71634,Anhaltinischer Salstein,"Der Anhaltinische Saalstein ist eine markante Felsklippe im Naturschutzgebiet, etwa 3 km südlich von Bad Suderode.",,186,186,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/186-anhaltinischer-salstein.jpg,[Anhaltinischer Saalstein](https://commons.wikimedia.org/wiki/File:Anhaltinischer_Saalstein.jpg) von [Olaf Meister](https://commons.wikimedia.org/wiki/User:Olaf2) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
dae9c271-8417-40b3-b79e-9a47902c0974,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,11.11916999999994,51.72378,Preußenturm,"Der Preußenturm steht auf dem Schwedderberg, südlich von Bad Suderode. Er bietet eine herrliche Aussicht auf das Harzvorland.",,185,185,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/185-preussenturm.jpg,[Preußenturm Bad Suderode](https://commons.wikimedia.org/wiki/File:Preu%C3%9Fenturm_Bad_Suderode.jpg) von [Olaf Meister](https://commons.wikimedia.org/wiki/User:Olaf2) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
b69b22e4-fbc2-4d42-ad3f-48c5ab80351a,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,11.095890000000054,51.68222,Bärendenkmal,"Das Bärendenkmal liegt auf dem Rambergmassiv zwischen Mägdesprung und Friedrichsbrunn, oberhalb des Krebsbachtals. Es markiert die Stelle, an der 1696 der letzte Bär in den anhaltischen Forsten erlegt wurde.",,184,184,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/184-baerendenkmal.jpg,[Bärendenkmal b. Bremer Teich](https://commons.wikimedia.org/wiki/File:B%C3%A4rendenkmal_b._Bremer_Teich.jpg) von [Benutzer:Hejkal](https://de.wikipedia.org/wiki/Benutzer:Hejkal) unter Lizenz [CC BY-SA 2.0 de](https://creativecommons.org/licenses/by-sa/2.0/de/deed.en)
357b8679-27c6-4a7f-98db-37da1b4a13d6,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,11.130899999999997,51.71769,Försterblick Gernrode,Der Försterblick ist ein Aussichtspunkt oberhalb von Gernrode im Harz. Von hier genießt man einen herrlichen Blick über den Ort und das Harzvorland.,,183,183,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/183-foersterblick-gernrode.jpg,[Försterblick Gernrode2](https://commons.wikimedia.org/wiki/File:F%C3%B6rsterblick_Gernrode2.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
c25b353a-cc97-4128-bce5-71a60893fdc9,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,11.182530000000042,51.69141,Schirm,": Der ""Schirm"" ist ein Rastplatz im Naturschutzgebiet Burgesroth-Bruchholz, zwischen Ballenstedt und dem Selketal bei Mägdesprung.",,182,182,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/182-schirm.jpg,[Schirm im Selketal](https://commons.wikimedia.org/wiki/File:Schirm_im_Selketal.jpg) von [FB1969](https://commons.wikimedia.org/wiki/User:FB1969) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
bf6e1ada-fd3d-4031-b9e1-d8f6600c484d,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,11.255459999999971,51.70738,Alter Kohlenschacht,"Der Alte Kohlenschacht liegt etwa 1 km südlich von Opperode, einem Ortsteil von Ballenstedt in Sachsen-Anhalt. Heute befindet sich hier die Stempelstelle 180 der Harzer Wandernadel.",,180,180,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/180-alter-kohlenschacht.jpg,[Stempelstelle 180 HWN](https://commons.wikimedia.org/wiki/File:Stempelstelle_180_HWN.jpg) von [Olaf Meister](https://commons.wikimedia.org/wiki/User:Olaf2) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
b40daef2-e28c-46e7-8f1e-ad50d1d574f9,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,11.165809999999965,51.66857,IV. Friedrichshammer,Der IV. Friedrichshammer liegt im malerischen Selketal zwischen Mägdesprung und dem Pfadfinderzentrum.,,179,179,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/179-iv-friedrichshammer.jpg,[IV Hammer](https://commons.wikimedia.org/wiki/File:IV_Hammer.jpg) von [Olaf Meister](https://commons.wikimedia.org/wiki/User:Olaf2) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
d5ebffe5-d573-44b1-a1ae-9cdcc89adc0e,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,11.017749999999978,51.73363,Hirschgrund (am Gasthaus Königsruhe),Die Stempelstelle 178 der Harzer Wandernadel befindet sich am Gasthaus Königsruhe im Bodetal zwischen Thale und Treseburg.,,178,178,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/178-hirschgrund-am-gasthaus-koenigskrug.jpg,[Königsruhe Gut](https://commons.wikimedia.org/wiki/File:K%C3%B6nigsruhe_Gut.JPG) von [Olaf Meister](https://commons.wikimedia.org/wiki/User:Olaf2) unter Lizenz [CC BY-SA 3.0](https://creativecommons.org/licenses/by-sa/3.0)
4dee5fb8-484a-4eb3-810e-6ecc65bd336e,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,11.114779999999996,51.64635,Verlobungsurne Alexisbad,"Die Verlobungsurne steht auf dem Habichtstein über Alexisbad, einem Ortsteil von Harzgerode im Landkreis Harz, Sachsen-Anhalt. Sie wurde 1845/1846 von württembergischen Adligen errichtet und erinnert an deren Kuraufenthalt im September 1845.",,177,177,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/177-verlobungsurne-alexisbad.jpg,[Schutzhütte Verlobungsurne Alexisbad](https://commons.wikimedia.org/wiki/File:Schutzh%C3%BCtte_Verlobungsurne_Alexisbad.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
1849af12-4be7-446c-a36d-a76f378973d5,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,11.082959999999957,51.63218,Uhlenköpfe Hänichen,Die Uhlenköpfe (380 m ü. NN) liegen oberhalb des Uhlenbachtals bei Silberhütte.,,176,176,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/176-uhlenkoepfe-haenichen.jpg,[Brockenblick bei Silberhütte](https://commons.wikimedia.org/wiki/File:Brockenblick_bei_Silberh%C3%BCtte.jpg) von [Olaf Meister](https://commons.wikimedia.org/wiki/User:Olaf2) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
c00e3e37-33ee-469f-9669-6566e5ae3a9f,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,11.06510000000003,51.61185,Schaubergwerk Glasebach,"Das Schaubergwerk Glasebach liegt etwa 800 m von Straßberg entfernt im Tal des Glasebachs. Die Stempelstelle befindet sich am Eingang des alten Glasebacher Stollens, nahe eines historischen Kalkofens.",,175,175,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/175-schaubergwerk-glasebach.jpg,[Grube Glasebach 2](https://commons.wikimedia.org/wiki/File:Grube_Glasebach_2.jpg) von [Markscheider](https://commons.wikimedia.org/wiki/User:Markscheider) unter Lizenz [CC BY 3.0](https://creativecommons.org/licenses/by/3.0)
0edc0176-fce9-426d-b1ae-7d88991a7dc2,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.7192,51.77536,Hohnehof,"Der Hohnehof ist ein Natur-Erlebniszentrum nahe Drei Annen Hohne, etwa 1 km vom Bahnhof entfernt. Er liegt oberhalb großer Waldwiesen am Rande des Nationalparks Harz.",,174,174,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/174-hohnehof.jpg,[Hohnehof](https://commons.wikimedia.org/wiki/File:Hohnehof.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
deb8e91a-0d91-4132-8df5-cd45a5c91027,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,11.022739999999999,51.63769,Waldwiese Hirschbüchenkopf,"Die Stempelstelle 173, Waldwiese Hirschbüchenkopf, liegt zwischen Güntersberge und Siptenfelde, unterhalb der Pension Waldoase und oberhalb des Selketalstiegs.",,173,173,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/173-waldwiese-hirschbuechenkopf.jpg,[Hirschbüchenkopf](https://commons.wikimedia.org/wiki/File:Hirschb%C3%BCchenkopf.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
1fca4b2f-0581-4f84-91d9-7c36835d4fe1,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.968380000000025,51.63703,Katzsohlteich,"Der Katzsohlteich ist ein Stauteich am Ortsrand von Güntersberge, oberhalb des Bergsees. Er dient als Vorfluter und Fischgewässer. Ein schöner Rastplatz lädt zum Verweilen ein.",,172,172,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/172-katzsohlteich.jpg,[Katzsohlteich](https://commons.wikimedia.org/wiki/File:Katzsohlteich.jpg) von [Benutzer:Hejkal](https://de.wikipedia.org/wiki/Benutzer:Hejkal) unter Lizenz [CC BY-SA 2.0 de](https://creativecommons.org/licenses/by-sa/2.0/de/deed.en)
e5136b7c-639a-4d75-9d1c-e56c7f201329,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.33152999999993,51.88803,Altarklippen (oberhalb d. Granestausees),"Die Altarklippe (516 m ü. NN) liegt zwischen Hahnenklee und Wolfshagen, oberhalb des Granestausees. Von hier bietet sich ein einzigartiger Blick über die Granetalsperre.",,171,171,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/171-altarklippen-oberhalb-d-granestausees.jpg,[Altarklippe](https://commons.wikimedia.org/wiki/File:Altarklippe.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
0e528f51-b63c-4791-a81f-24be9b135ee1,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.605320000000006,51.86502,Rabenklippe,"Die Rabenklippe liegt südöstlich von Bad Harzburg, hoch über dem idyllischen Eckertal. Die beeindruckenden Granitfelsen ziehen Besucher magisch an.",,170,170,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/170-rabenklippe.jpg,[GasthausRabenklippe](https://commons.wikimedia.org/wiki/File:GasthausRabenklippe.jpg) von Der ursprünglich hochladende Benutzer war [Hejkal](https://en.wikipedia.org/wiki/de:User:Hejkal) in der [Wikipedia auf Deutsch](https://en.wikipedia.org/wiki/de:) unter Lizenz [CC BY-SA 2.0 de](https://creativecommons.org/licenses/by-sa/2.0/de/deed.en)
d1bf803e-4947-405f-aad0-bf0d0d903ae8,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.573100000000068,51.85568,Molkenhaus,"Das Molkenhaus liegt auf 528 m Höhe im Nationalpark Harz, südlich von Bad Harzburg. Es befindet sich an einer Waldlichtung am Hasselteich, zwischen Bad Harzburg und der Eckertalsperre.",,169,169,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/169-molkenhaus.jpg,[Molkenhaus](https://commons.wikimedia.org/wiki/File:Molkenhaus.jpg) von Der ursprünglich hochladende Benutzer war [Hejkal](https://en.wikipedia.org/wiki/de:User:Hejkal) in der [Wikipedia auf Deutsch](https://en.wikipedia.org/wiki/de:) unter Lizenz [CC BY-SA 2.0 de](https://creativecommons.org/licenses/by-sa/2.0/de/deed.en)
18f6a83a-692c-482e-ad3a-1ab2b902b2ba,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.580550000000017,51.78133,Dreieckiger Pfahl,"Der Dreieckige Pfahl ist ein historischer Grenzstein im Nationalpark Harz, gelegen zwischen Torfhaus und Oderbrück. Ursprünglich markierte er ein Dreiländereck und später die Grenze zwischen DDR und BRD. Heute verläuft hier die Landesgrenze zwischen Niedersachsen und Sachsen-Anhalt. Eine Schutzhütte mit Stempelkasten lädt zur Rast ein.",,168,168,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/168-dreieckiger-pfahl.jpg,[Schutzhütte Dreieckiger Pfahl](https://commons.wikimedia.org/wiki/File:Schutzh%C3%BCtte_Dreieckiger_Pfahl.jpg) von [Frank Hebestreit](https://commons.wikimedia.org/w/index.php?title=User:Frank_Hebestreit&action=edit&redlink=1) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
9ada61be-8cce-48fa-8f72-3d25c557de17,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.645909999999958,51.58104,Hexentanzplatz (= Ellricher Blick),"Der Hexentanzplatz, auch ""Ellricher Blick"" genannt, liegt im Naturschutzgebiet ""Itelteich"" auf dem Gipsmassiv ""Himmelreich"" zwischen Walkenried und Ellrich. Von hier bietet sich ein wunderschöner Blick auf Ellrich.",,167,167,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/167-hexentanzplatz-ellricher-blick.jpg,[Hexentanzplatz Walkenried](https://commons.wikimedia.org/wiki/File:Hexentanzplatz_Walkenried.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
ffab700f-ab6a-4046-82df-057e733035b7,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.583849999999984,51.58073,Sachsensteinhütte,Die Sachsensteinhütte (Stempelstelle 166) liegt auf dem markanten Gipsmassiv des Sachsensteins zwischen Neuhof und Bad Sachsa. Von hier bietet sich ein beeindruckender Blick auf Bad Sachsa und das umliegende Karstgebiet.,,166,166,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/166-sachsensteinhuette.jpg,[Sachsensteinhütte](https://commons.wikimedia.org/wiki/File:Sachsensteinh%C3%BCtte.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
bb2e0b12-b18d-4be5-8e5b-3a5c59610f72,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.65709000000004,51.62454,Wendel-Eiche,"Die Wendeleiche liegt zwischen Zorge und Sülzhayn im Südharz. Sie markiert die Grenze zwischen Niedersachsen und Thüringen. Ihren Namen verdankt sie einer Wendeltreppe, die Anfang des 20. Jahrhunderts in ihre Krone führte. Heute erinnern nur noch rostige Eisenreste daran.",,165,165,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/165-wendel-eiche.jpg,[Wendeleiche](https://commons.wikimedia.org/wiki/File:Wendeleiche.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
42c6ee57-04c5-4352-85d4-9e3bd6848e4b,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.643260000000055,51.6231,Stiefmutter,Die Stempelstelle 164 „Stiefmutter“ liegt oberhalb der Hundertmorgenwiese im Elsbachtal bei Zorge.,,164,164,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/164-stiefmutter.jpg,[Stiefmutter Zorge](https://commons.wikimedia.org/wiki/File:Stiefmutter_Zorge.jpg) von [Thomas Binder](https://commons.wikimedia.org/wiki/User:B.Thomas95) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
d5260ade-c6ea-45aa-9a28-eac9b3a6dc9e,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.601291656494142,51.65317589589068,Gipfelblick am Kaiserweg,"Die Stempelstelle 163 ""Gipfelblick am Kaiserweg"" liegt zwischen Wieda, Zorge und Hohegeiß, nahe dem 633 m hohen Wagnerskopf. Von hier bietet sich ein beeindruckender Blick auf mehrere Harzgipfel, darunter Wurmberg und Brocken.",,163,163,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/163-gipfelblick-am-kaiserweg.jpg,[Gipfelblick am Kaiserweg](https://commons.wikimedia.org/wiki/File:Gipfelblick_am_Kaiserweg.jpg) von [FB1969](https://commons.wikimedia.org/wiki/User:FB1969) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
a38261eb-cd89-4c92-b8cd-0097c95f10ec,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.584870000000024,51.62819,Kreuztalsklippe,"Die Kreuztalsklippe ist eine Felsformation mit Aussichtspunkt nordöstlich des Luftkurortes Wieda im Harz. Vom Aussichtspunkt bietet sich ein malerischer Blick auf Oberwieda, den Käseberg mit dem Glockenturm, den Knicking und den Zachariaskopf.",,162,162,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/162-kreuztalsklippe.jpg,[Kreuztalsklippe](https://commons.wikimedia.org/wiki/File:Kreuztalsklippe.jpg) von [FB1969](https://commons.wikimedia.org/wiki/User:FB1969) unter Lizenz [CC BY-SA 4.0](https://creativecommons.org/licenses/by-sa/4.0)
9dc083ac-a301-41e3-9a54-8017321a091b,1970-01-01T00:00:01.000Z,2037-12-31T23:00:01.000Z,10.542709999999943,51.63092,Stephanshütte,Die Stephanshütte liegt auf 620 m Höhe zwischen dem Ravensberg bei Bad Sachsa und dem Stöberhai oberhalb von Wieda.,,161,161,,,,,,,,,,,,https://www.harzer-wander-buddy.de/assets/images/stampboxes/161-stephanshuette.webp,Bild: Erstellt mit KI in DALL·E durch Harzer Wanderbuddy
