ID;longitude;latitude;name;description
013cb241-0e93-4c7d-bb6c-a95bf99eaa72;10.324045;51.853705;Goslar - ;Schotter Parkplatz. Nahe am See mit Öffnungszeiten von 11 bis 18 Uhr. Anlage kostenfrei mit Spielplatz. Wird abends aber abgeschlossen. Es gibt auf der anderen Seite des Sees am Waldrand noch Bademöglichkeiten außerhalb der Öffnungszeiten.
5d553793-35a5-4493-872e-d0d79523003e;10.611936;51.732365;Braunlage - 26A Harzburger Straße;Neben der Seilbahn, zu Fuß zu allen Restaurants, Geschäften und Pubs. Kostenlos von 18:00 bis 08:00 Uhr. Parken für Wohnmobile von 22 Uhr bis 8 Uhr nicht erlaubt
a1cfd620-0ee5-4b2b-be6f-f0b042a08e43;10.55669;51.67427;St. Andreasberg - 27;Parkplatz an der Straße, nahe des Oderstausee. Zur Straße ein Zaun so das auch der Hund frei laufen kann. Über eine Brücke erreicht man den Stausee in 20-25 Gehminuten. Für den morgendlichen Hundespaziergang perfekt.
684d97e2-77fb-4d28-bf82-38d28d17acee;10.547585;51.85109;Bad Harzburg - Radau-Waterfall;Parkplatz am Loipenstart am Eckerstausee und Brocken.
f8cdb0b0-5c48-4208-9689-d38f2f4df05c;10.339178;51.657128;Herzberg am Harz - 23 Sieberstraße;Kostenfreier Stellplatz zentrumsnah für eine Nacht und ein Mobil. Sieberstrasse 16-18 die offizielle Adresse. Ein Parkplatz der nicht wirklich attraktiv ist. Daher nur bedingt empfehlenswert.
0e76f5f4-d140-46a9-b03c-910b970aab1b;10.2499;51.722698;Osterode am Harz - 14 Schwimmbadstraße;Der Stellplatz gehört zum ALOHA Erlebnisbad (die Gebühr wird bis zur Hälfte des Eintrittspreises angerechnet). Er darf höchstens 2 Nächte genutzt werden und nur durch Wohnmobile mit eigenem WC.
9b16c20f-7cbb-4a8a-b939-804c7b8af277;10.24574;51.73013;Osterode am Harz - 17 Sösepromenade;Platz an der Sösepromenade. Für eine Nacht okay, wenn man sich größtenteils im Fahrzeug aufhält. An der Promenade ist eine große Wiese
ed3396b2-911e-444c-accb-6c4d102f73de;10.614989;51.7276;Braunlage - 21 Elbingeröder Straße;Kostenloser Parkplatz. Stadt, Bergbahn und Schwimmbad sehr nahe. Nachts ruhig
4dacc0c3-1f47-4c64-917f-8dc5f66abe3b;10.507993;51.649694;Bad Lauterberg im Harz - B27;Einfacher Parkplatz, direkt am Stausee und an der Bundesstraße. Nachts aber kaum befahren und ruhig. Gut für eine Nacht.
49337ed4-994c-4cbc-b013-ae63e5f4f26c;10.329649;51.655029;Herzberg am Harz - 1 Schloß;Parkplatz am Schloss sehr ruhig    10 min Fußweg in die Innenstadt    Ausgangspunkt für Wanderungen
d98cf1b5-f406-4d2c-bcc1-ef4564e863b4;10.23413;51.74008;Osterode am Harz - ;Stellplatz gut für ein oder zwei Tage.
cedbdbab-cffe-4e53-84f5-59f3b63003dc;10.40414;51.637681;Herzberg am Harz - ;Parkplatz an der Einhornhöhle. Großer Parkplatz im Wald . Parkmöglichkeit von 6-20Uhr. Gute Zufahrt über befestigte Straße. Sitzmöglichkeiten , Holzbänke und Holztische vorhanden. Wir waren mit unserem Wohnmobil 7m dort. Gut geeignet für Spaziergänge und Entdeckungen.
3ff94242-096c-4da5-bbc3-f17c9bf34c5f;10.629356;51.750542;Braunlage - ;Großer Parkplatz mitten Harz an der Wurmberg-Skipiste. In der Skisaiso kann es sehr voll sein.  Schöne Wanderwege.  Parken für Wohnmobile von 8 bis 22 Uhr
4a5bab4f-207b-45f3-b7ee-5c3d48e502eb;10.420699;51.883703;Goslar - 2 Bergtal;Einfacher Waldparkplatz, absolut ruhig, wer es nicht ganz so abgeschieden mag bleibt ca 600 m davor auf dem Parkplatz des Bergwerk, der ebenfalls frei ist, nachts auch erleuchtet. An dem kleinen See zwischen beiden Platzen gibt es gemütliche Bänke zum picknicken. Guter Ausgangspunkt für Wanderungen. mit dem Fahrrad ist man in 10 Min. im Zentrum von Goslar (2,5 km). Zurück dauert es bergauf etwas länger.
4b7cf1e2-1adb-49e4-bfda-cb6f8dc3ea1f;10.46004;51.637553;Bad Lauterberg im Harz - 17 Lutterstraße;Grosser Waldparkplatz. Auch für grosse Mobile geeignet. Sehr ruhig, da die Straße nur noch zu einem Waldcafé führt.
43a5b4a4-845b-42be-a893-21a783db28a6;10.508001;51.644038;Bad Lauterberg im Harz - ;Traumhafte Aussicht ähnlich wie beim Campingplatz in der Nähe nur ohne Infrastruktur, dafür aber kostenlos. Vögel singen, Wasser rauscht. Man liegt in einer Flugschneise (Leipzig Halle). Allerdings trübt es den Standort kaum dank der traumhaften Aussicht.
890ed25b-9dd9-4158-a781-7d5a0e319056;10.513954;51.6454;Camping Glockental;Rustikaler in die Jahre verkommener Natur-Campingplatz an der Oder-Staustufe. 1 Person 1 Bus mit Strom pro Nacht 26,-€
d8d0fdda-6038-4b8b-a231-1be584730904;10.225516;51.74897;Osterode am Harz - 7 Rolandsweg;Waschanlage für Wohnmobile und LKW. Big Wash Osterode. Kombinierte manuelle und automatische Wäsche. Dachreinigung etc. inklusive.  Anfahrt über Firmengelände Obermann, dann links halten, nicht von der Werkstatt irritieren lassen. Waschanlage ist gegenüber der LKW Ladebuchten der Spedition.  Öffnungszeiten: Montag bis Freitag 8-17, Samstag 7-12.
7aeec118-7241-4be8-aa1c-6f2286b42511;10.385847;51.635694;Campingplatz am Blockhaus;Camping « Blockhaus «  a Scharzfeld     Natur Camping… super für Bulli und Vans geeignet
ab0890e6-3491-4758-95bc-47421b4f2210;10.243269;51.814086;Bad Grund (Harz;Ausweichparkplatz von den Iberger Tropfsteinhöhlen. Am Waldrand neben einem Sportplatz gelegen. Ruhig und eben. Bis zum Ortskern oder zu der Tropfsteinhöhle sind es ca. 700 Meter. Guter Standort für Wanderungen, das Uhrenmuseum, oder den Schacht Knesebeck zu besuchen. Im Ort gibt es Restaurants, Cafés und einen gut sortierten Supermarkt. Die Zufahrt erfolgt über eine schmale Straße.  Fahrer ganz großer Fahrzeuge sollten sich das vorher anschauen.
c0a7d029-0fce-4d80-9dbb-08a993c912fd;10.456804;51.631285;Bad Lauterberg im Harz - 23 Weideweg;Kleiner Waldparkplatz für 1 bis maximal 2 Camper. kein Verbotschild etc.. In direkter Nähe zum Ort. Wenig bis kein Verkehr.
b33567e3-15d9-4e23-be1b-99a7898ed333;10.636932;51.735107;Elend - B27;Schöner Platz für eine Nacht. Nachts sehr ruhig, schöner Spot für ein Frühstück in der Sonne. Direkt am Hexenstieg.
9a82ecbc-56cb-4aaf-bba0-8d24828d890a;10.398834;51.889753;Harz Camp Goslar;Super modern und neu, was Sie von einem seriösen Campingplatz 2022 erwarten. Rezeptionistin spricht Englisch, kleiner Laden, kleine Bar und zweimal pro Stunde kostenloser Bus nach Goslar. Viel Straßenlärm, wenn Sie darauf empfindlich reagieren. Ansonsten perfekt für Erwachsene.
601a18a2-7549-4361-9873-eb3899ebb0ef;10.4875;51.6337;Wohnmobilstellplatz Bad Lauterberg im Harz | Vitamar;Stellplatz an der Therme mit Wellenbad. 5 markierte Plätze nur für Wohnmobile. Während der Öffnungszeiten des Bades darf man die Toilette im Eingangsbereich nutzen. Platz ist kostenlos. Flach und gepflastert. Befindet sich in einer Sackgasse. Bad Lauterberg hat auch eine Innenstadt. Freitags ist meistens Markt.
d042106f-b2dd-4bce-9076-3087e6c5d99a;10.483568;51.632747;Bad Lauterberg im Harz - 76 Sebastian-Kneipp-Promenade;Parkplatz zwischen Schwimmbad Vitamar und dem Revita Hotel. Da der Wohnmobil Stellplatz mit fünf Fahrzeugen oft voll und eng ist haben wir schon öfter diesen Parkplatz genutzt. Es ist nie viel los und auch in der Nacht sehr ruhig. Zum Schwimmbad nur 200 m zu laufen und an der Oder entlang unter das Revita Hotel verläuft ein Weg zum Kurpark. Unterm Hotel geht eine Brücke über den Fluss direkt zu den Wanderwegen am Berg.
da53c50b-0317-4a54-9341-a3f02216d829;10.41782;51.89184;Goslar - 99 Rammelsberger Straße;Ruhiger geteerter Parkplatz zum spontanen Übernachten in Goslar mit wunderbarem Blick auf den Rammelsberg Stollen. Zufahrt etwas eng. Für Liner eher ungeeignet.
a631a7cd-b236-4e3a-8c15-316354558779;10.46011;51.62888;Bad Lauterberg im Harz - 13A Kupferroser Weg;Sehr schöner Ort direkt an einem Fluss gelegen sehr ruhig nachts.
f61a7cda-a2e5-453f-9feb-b6baade690cb;10.42625;51.89251;Goslar - 103 Rammelsberger Straße;Kleiner Naturparkplatz
c458d000-9d85-4787-b7ca-5c604f88b29c;10.41736;51.62687;Bad Lauterberg - ;Kleiner Parkplatz im Grünen an einem kleinen Bach. Es ist ruhig und man kann von hier aus schöne Wanderungen starten.
d81feea3-8148-4677-a32c-286cebd575c8;10.599256;51.677159;Osterode am Harz - L601;Schöner Parkplatz zwar direkt an der Straße aber gegen Abend sehr ruhig. Eine Schutzhütte und eine Sitzgelegenheit gibt es auch. Ausgangspunkt von schönen Wander Routen. Für eine Nacht bestens geeignet.
2dd39852-fff5-4517-93a0-fbcded29d543;10.42866;51.893969;Goslar - Bruchchaussee;Parkplatz auf dem „Blauen Haufen“. Links von der Straße ein kleines Plateau mit super Aussicht auf Goslar. Dort allerdings in den Abendstunden am Wochenende oft einige Autos, die ebenfalls „die Aussicht genießen“. Rechts von der Straße ein größerer Schotterplatz, auf dem es ruhiger ist. Dieser ist allerdings sehr zerfurcht und sehr schräg. Es gibt zwei Mülltonnen. Zum Maltermeister Turm (Restaurant) sind es ca 400m durch den Wald.
296a64c9-0d1e-4039-83eb-f0614ed8cfee;10.53716;51.87677;Bad Harzburg - 1 Waldstraße;Parkplatz für 5-6 Autos. Wir hielten mit unserem Wohnmobil (7 Meter) an und machten eine Wanderung. Eine ortsansässige Dame warnte uns, dass wir eine Geldstrafe bekommen würden, wenn wir hier oder auf dem anderen Parkplatz weiter unten an der Straße übernachten würden, und dass die Polizei oft morgens käme, um nachzusehen. Einheimische mögen Camper in dieser Gegend nicht. Wir sind gegangen.
349b939f-04c4-4363-890a-5041fcf7c739;10.477798;51.890986;Goslar - 7 Sonderweg;Tagesparkplatz in der Nähe des Beginns eines Wanderweges, der zur Mausefalle und zum Romkerhaller Wasserfall führt.
f210fe85-f491-457e-a3d6-691167358f71;10.475495;51.628619;Bad Lauterberg im Harz - 8-10 Am Scholben;Oberhalb vom ehemaligen Sanatorium Bernhard. Gepflasterter Platz am Wald, in Sackgasse
a3a666fb-a9e0-4d9e-acb5-1b8bd48548ab;10.291218;51.863618;Langelsheim - 1 Am Maaßener Gaipel;Maaßener Gaipel Parkplatz 50m neben der Pizzeria. schöner Ausblick über Lautenthal.  mit Sitzgelegenheiten
cb28eb93-5aa1-445f-bd08-8375af34084a;10.558862;51.86849;Bad Harzburg - 1 Nordhäuser Straße;Großer Parkplatz gegenüber dem Wohnmobilstellplatz. Kostenlos ab 18 Uhr bis 8 Uhr Bezahlt ab 8 Uhr Wir könnten hier problemlos eine Nacht verbringen.
e813c7fa-05ab-483b-b3ac-27f7d98445c5;10.369586;51.630576;Wohnmobilstellplatz am Südhar;Wohnmobilstellplatz am Südharz  Wohnmobilstellplatz am Südharz. Stellplatz am Ortseingang, mit Werkstattanbindung, Gasflaschentausch und ein kleiner Shop mit allem was der Wohnmobilist mal brauch. Von hier aus sind schöne Radtouren und Wanderungen möglich! Großzügig angelegt mit Sanitäranlagen
95294ffd-3f6d-418a-bb06-455c8c87682c;10.558374;51.869013;Wohnmobil-Stellplatz an der Sole-Therme;Stellplatz direkt am Stadtrand, zwischen der Therme und dem Wildkatzen-Erlebnispfad gelegen, kleiner Teich auf dem Platz. 40 befestigte Plätze und Eislaufplatz im Winter, 80 Plätze im Sommer (von April bis Ende Oktober). Keine Reservierung möglich.
30be16c0-4148-42a3-ac1f-c8860ebd8d2a;10.233867;51.819866;Bad Grund (Harz;Parkplatz 2 am „Weltwald“. Nachts recht ruhig. Sind keine Übernachten Verbotsschilder. Total interessant. Sind Bäume und Pflanzen vom Europäischem, Amerikanischen und Asiatischem Kontinent. Tolle Wanderwegrunden mit unterschiedlichen Themen.  Ca. 500 m stehen mehrere Tisch, Bankkombinationen zum Verweilen oder Picknicken. Super Konzept. Und wenn schon koten in der Natur. Ein Gartenschäufelchen oder Harke die Hinterlassenschaften vergraben, macht für uns und andere die Umwelt besser und zum Genießen nicht zu ekeln.
1de07b9b-b85c-4e29-9190-d0e3908cd3a3;10.376965;51.627692;Herzberg am Harz - 6 Am Anger;Gut befestigter Parkplatz. Nebenan verläuft ein kleiner Fluss. Die Bahnlinie nimmt man kaum wahr.
d718de38-81b6-4307-9ae8-2b409daa6a88;10.228865;51.816102;Bad Grund (Harz;P 1 Parkplatz oberhalb von Campingplatz. Oben an Straße gehört zum Weltwald. Sind keine Übernachten Verbotsschilder. Total interessant. Sind Bäume und Pflanzen vom Europäischem, Amerikanischen und Asiatischem Kontinent. Tolle Wanderwegrunden mit unterschiedlichen Themen. Haben Verbindung zu Parkplatz 2. Hier oben stehen mehrere Tisch, Bankkombinationen zum Verweilen oder Picknicken. Außerdem beginnt hier der Erlebnispfad für Kinder. Und der Mammutbaumpfad mit mehreren Mammutbäumen. Sie sind  zwar nicht so groß wie in Kaliformien, aber jetzt schon beeindruckend. Und in 500 Jahren erst... Super Konzept. Und wenn schon koten in der Natur. Ein Gartenschäufelchen oder Harke die Hinterlassenschaften vergraben, macht für uns und andere die Umwelt besser und zum Genießen nicht zu ekeln.
65743718-af8e-49a6-b692-2549699e7850;10.2283;51.81545;Campingplatz & Wohnmobilstellplatz Hübich-Alm im Harz;Hübich-Alm: Der familienfreundliche Campingplatz im Harz mit Weitsicht auf das Weserbergland liegt in einer malerischen Harz-Karstlandschaft. Hier kann jeder die Seele baumeln lassen und den Harz genießen. Der Campinplatz auf ca. 430 Höhenmetter ist perfekt für Naturliebhaber, die Ruhe und Erholung suchen.
3e39c97a-175f-4e42-aeb1-ac698bd90fbe;10.528138;51.88255;Bad Harzburg - 1 Am Silberborn;Ein sehr schöner Parkplatz zum übernachten, sehr ruhig. Guter Ausgangspunkt zum Wandern.
90769216-a647-4956-afe3-f525f2988834;10.394206;51.894959;Goslar - 8 Nonnenberg;Schotterparkplatz, leicht schräg, für alle WoMos geeignet. Zugang zu vielen Wanderwegen, großer Spielplatz. Möglichkeit zur Einkehr ca. 300m (Steinbergalm). Von dort tolle Aussicht auf Goslar.
a5d217a1-cc69-4ae5-a2f4-72e2acf1af51;10.41217;51.62298;Bad Lauterberg im Harz - 2C Domänenweg;Sehr ruhige Lage in einer Sackgasse. Der Fluss Oder gleich nebenan.
970ca3ca-dba5-4a7d-a4f1-d2953b2cdb6f;10.538328;51.882952;Bad Harzburg - 30 Silberbornstraße;Kleiner Parkplatz, der tagsüber stark frequentiert ist und von Spaziergängern des Wildgeheges genutzt wird. Abends ruhiger Platz an einer wenig befahrenen Straße. 2-3 Stellplätze für eher kleinere Wohnmobile (6m). Rundgang um Tierpark und Golfplatz, ca. 3km ist empfehlenswert.
2cc17e89-d40f-480b-955f-c5006e10a7c1;10.511092;51.892002;Harz Camp Göttingerode;Campingplatz nahe Bad Harzburg. Es gibt Standardplätze ohne Bad und Komfortstellplätze mit eigenem Bad. Auf den Standardplätzen herrscht freie Platzwahl ohne Parzellierung. Die Entfernung zum nächsten Stromanschluss beträgt bei den Standardplätzen teilweise über 25m.  Sanitäranlagen sind nicht modern aber gepflegt. Duschen kostet allerdings extra.  Der Zugang zum Campingplatz ist ohne Schranken oder Tore möglich.  Für die Entsorgung der Toilette gibt es ein extra Häuschen und zusätzlich einen Automaten.
f6e3d58f-56eb-4786-ba3b-207cd83c9237;10.2867;51.8708;Langelsheim - 7C Kaspar-Bitter-Straße;Stellplatz in Lautenthal, ruhig, groß, mit Liegewiese. V E, Strom gegen Bezahlung. Bäcker und Harzer Schnitzelkönig in der Nähe.
b122b51e-e37a-48af-b7a5-d1eb82520b8d;10.61866;51.67957;Osterode am Harz - L600;Nullpunkt Parkplatz
9e6ccc19-2d08-4949-b73a-0a540c485893;10.42838;51.90206;Goslar - 1A Wallstraße;Parken bis 6 m in unmittelbarer Nähe der Goslarer Altstadt. Der Platz liegt in unmittelbarer Nähe zur Kaiserpfalz und man erreicht den Marktplatz in wenigen Minuten.
1c627163-29a1-42a9-ac85-3b020ec308ee;10.489655;51.620432;Bad Lauterberg im Harz - 75 Wiesenbek;Schöner ruhiger Stellplatz im Wald. Auf kleinem Parkplatz. Wanderwege und durch die Bäume Blick auf den Teich, mit gegenüberliegendem Campingplatz. Parkplatz ist recht eben, und auch größere Wohnmobile können hier stehen. Anfahrt dafür allerdings recht eng und holprig.
82057cd1-7fc2-4319-9c2b-e57635ee6a21;10.662516;51.73705;Elend - B27;Parkplatz für Wanderungen, für eine Nacht gut geeignet
c4e332a6-bcb0-4c55-b8bb-618ae8994442;10.530808;51.893065;Bad Harzburg - 28A Herbrink;Großer Parkplatz für Nutzung am Tag, Direkt am Sportpark
10317436-e381-4a0f-8914-cd231234a7cb;10.667381;51.764295;Wernigerode - 1A Kirchberg;Parkplatz für den Tag ( nur 8-20 Uhr) als Ausgangspunkt für Wanderungen oder zum Klettern. 5 eigene Wohnmobilstellplätze. Parken kann ausschließlich mit ec-Karte!! (wirklich ausschließlich!) gezahlt werden.
9c37dc41-a7b1-4600-99ef-29fde46056c2;10.28792;51.87836;Langelsheim - 1 Kiefernweg;Wir suchten nach einem Wanderevent, einen Platz, an den wir in unseren Bus nächtigen konnten. Es ist eine asphaltierte Fläche. Es stand nirgendwo ein Schild, das es verboten wäre hier zu parken etc. Wir konnten also ungestört eine Nacht dort stehen bleiben. Direkt davor befindet sich eine Straße und neben an ein Ferienhaus. Rundherum nur Wald. Man hat also seine Ruhe. Früh kommen jediglich ein paar Hundebesitzer und Radfahrer vorbei. ?
c73174ce-b4e8-477d-a4ac-ac63f9bc8260;10.49019;51.61707;CampingPark Wiesenbeker Teich;An einem schönen Bergsee. Oberhalb von Bad Lauterberg.
f84720ca-68ca-4162-ad0f-dba169a66187;10.546989;51.888988;Bad Harzburg - 8 Gestütstraße;Hinter dem Bündheimer Schloss befindet sich ein großer Parkplatz. Der geschotterte Platz liegt direkt am Schlosspark (Bach, Teich, Spielplatz). In ca. 2-300m findet man auch Einkaufsmöglichkeiten (Penny, Netto), ebenfalls in der Nähe auch eine Tankstelle, Post und Apotheke .Zur Stadtmitte sind es ca. 1,5km, Seilbahn: 3km. Zeitweise finden abends an Wochenenden Veranstaltungen statt. Dann ist der Parkplatz voll.
1f5980d8-4bc5-4e1f-8725-ce1a56c9c97d;10.442285;51.908136;Goslar - 3 Osterfeld;Ein Parkplatz wird auch als Ausstellungszentrum genutzt, das nur für Wohnmobile und kleine Fahrzeuge verboten ist
a07ae110-b672-465b-b9ba-fc2c490a0833;10.67023;51.760088;Wernigerode - 2 Mühlenweg;Toller Platz mit Bach für eine ruhige Nacht
d4e429e4-4bd5-49ec-8a31-f98e11bdab40;10.300779;51.887852;Langelsheim - K35;Wanderparkplatz, sehr ruhig
78327f11-5c76-49ca-9893-4b1ed2ca6883;10.530358;51.622556;Bad Sachsa - ;Oben auf dem Ravensberg ist ein großer Parkplatz, der im Winter von Skifahrer genutzt wird. Im Sommer kann man dort locker eine Nacht schlafen. Mitten in der Natur. Es ist wunderschön dort.
f32563d2-7888-40cd-b872-97c7d7809924;10.417561;51.910747;Goslar - Astfelder Straße;Für Wohnmobile zugelassener Parkplatz, kein Service, viel Platz, angenehme Umgebung, 1 km vom Zentrum entfernt. Geteilt mit Bussen und Autos. Etwas schräg.
08f3ffba-270a-4726-be65-bca56e10b3ac;10.67568;51.75581;Elend - ;Schöner Ort mitten im Wald - weiter auf dem Weg am Fluss. Eng, aber für kleinere Fahrzeuge zugänglich.
8867b733-107a-462d-ae88-74dddf8e4d82;10.67695;51.73917;Elend - B27;Kleiner, halboffener Parkplatz. Für eine Nacht in jedem Fall ok. Tagsüber ordentlich laut (Verkehr), nachts ruhig. Schöne weite Wiese. Sehr nah zum Brockenaufstieg von Schierke aus.
c06f37c2-8a79-43ab-a763-ed4e73aabc87;10.54239;51.89785;Bad Harzburg - 1 Deilichstraße;Parkplatz an einer Schule, ruhige Lage asphaltierte Straße.
e2ea1c67-8e5d-422a-bb8a-a9f025cf3159;10.331128;51.901795;Langelsheim - 64-84 Am Borbergsbach;Wanderparkplatz und im Sommer Parkplatz des Freibades in der Nähe.  Am Ende der Straße, sehr ruhig
ea37d15f-286f-4e7d-8499-080255207cb1;10.32241;51.62004;Herzberg am Harz - In den Birken;Sehr nah an dem Fluss Oder.  Bundesstraße ca 100 Meter entfernt aber gehr für eine Nacht locker. Radtouren und für Hunde sehr gut.
c3337b34-2b5c-4d73-9e1d-87c5267377b8;10.326907;51.901384;Campingplatz "Am Kraehenberg" Wolfshagen - Campen im Harz;Campingplatz am Krähenberg
ecdc5e57-de31-43b8-8e81-3e4afa297237;10.551989;51.896976;Bad Harzburg - 5 Am Horn;Kleiner öffentlicher Parkplatz vor einem Friedhof, sehr ruhig, ziemlich flach, 2km nach Bad Harzburg
5b0c2a0a-f30b-44f4-bfd8-255ff7fde054;10.257023;51.874249;Langelsheim - L516;Wanderparkplatz an einer nicht überfüllten Straße nördlich der relativ flachen Straße. Keine Aussicht, kein Service. Verboten, nachts zu bleiben
fdb6637f-a747-47b0-9fa6-84cec980d778;10.376849;51.913378;Langelsheim - 2 Dr.-Lienke-Weg;Parkplatz an der Granetalsperre im Harz. Die Parkflächen sind leicht abfallend. Wir konnten ohne Probleme übernachten. Wandern Sie 15 km um den Damm herum.
0e23f9f4-c387-472d-8582-dd9ae9ed0cae;10.683822;51.756873;Harz Mountain Camp am Schierker Stern;Das Harz Mountain Camp  bietet Stellplätze für Wohnmobile oder Caravans und für Bergzelte. Dauercamping bieten wir auf unserem Platz nicht an. Ihr  könnt auch eine gemütliche  skandinavische Übernachtungshütten mieten. Strom extra. Platz und Sani sind Seher sauber. einfache Anmeldung.
34fc6926-e22d-4bf5-ae38-a71e85a9bd11;10.3051;51.897598;Langelsheim - K35;Grosse Wanderparkplatz mit Grill, vergessen Sie nicht, sein trockenes Holz für den Grill mitzubringen.
ca7e6e03-49f3-4700-aff3-af1506f0f1b6;10.333259;51.906393;Langelsheim - 13 Sonderstraße;öffentlicher Parkplatz vor einer Sportanlage, relativ eben am Waldrand. Guter Startpunkt für eine Wanderung um den ehemaligen Steinbruch. Optisches Highlight!
d14a8f7d-2ed4-4376-8a37-c751c99dfb5a;10.6871;51.7439;Elend - 24 Hauptstraße;Gratis Parkplätze
62d22767-86d3-4a84-bc80-9920b7b9ef67;10.58638;51.8876;Campingplatz Die Wölfe vom Wolfstein e.V.;Campingverein „Die Wölfe vom Wolfstein e.V.“ Projekt in Eigenregie. Sehr ruhig, im Grünen. Bad Harzburg in Gehweite. Nur BAR- Zahlung an der Rezeption. Für die Waschmaschinen braucht es Euro-Münzen. Action-Attraktionen, Wandern, Radeln uvm
950861b3-0e9d-41be-88e4-204b64cd328b;10.32924;51.61255;Herzberg am Harz - 5 Am Rötesumpf;Schöner Parkplatz am Ortsrand von Pöhlde. Das Eckerloch ist ein schöner Badeteich und in der Nähe ist ein großer Angelteich. Die Tankstelle wo es Backwaren gibt und einen Automaten mit Käse, Saft,Eiern usw. Aus der Region ist ca 500m entfernt. Für eine Nacht sehr zu empfehlen.
dd487bb1-781b-48cc-857e-5b231e33ac3e;10.688689;51.750994;Elend - L99;Forstweg Abzweigung ins Gruene
119f569b-b976-4be6-92a5-d52bbc88d55d;10.691051;51.74613;Elend - 14 Bahnhofstraße;Direkt am Bahnhof befindet sich eine sehr schöne öffentliche Toilette. Man benötigt 50 Cent Münzen um diese zu benutzen. Der Platz ist der Beste in Elend
8d01a689-26c4-4401-b4e3-facd7ac8e286;10.657312;51.678786;Braunlage - B4;Stellplatz mit Grillhütte und Langlaufloipe. Man steht schön ruhig, ist von der Straße nicht einsehbar.Kein fester Untergrund
328b2b25-cb6c-40c8-8aed-60e67d1c3cda;10.324433;51.909487;Langelsheim - 2 Sonderstraße;Kleiner Parkplatz mit Blick über Wolfshagen. Ein Stück weiter ist noch ein größerer Platz
f0380a1a-5dbe-4261-869e-aff2586ccd1a;10.69362;51.74668;Elend - 5 Am Waldbad;Geschotterte Fläche neben dem Gleis der Harzquerbahn ohne Beschränkung - ab und zu fährt die Schmalspurbahn vorbei (sehr sehenswert)
ae951856-280a-43f0-b087-03eb950abd29;10.695;51.74596;Elend - 1A Am Waldbad;Ein Schild sagt ausdrücklich „Wohnmobile willkommen“! Im Waldbad gibt es zu den Öffnungszeiten Duschen, Toiletten. Der Bahnhof Elend ist nur wenige Minuten entfernt. Nur für absolut autake Wohnmobile geeignet!
a5f7739d-6d36-4003-90d0-fcb0e7f160e8;10.192181;51.834046;Seesen - ;Quellwasser! Guter Ablauf. 1 Zweisitzer vorne.
53048f4d-8b0a-44ea-80a9-2596a55261b2;10.39771;51.923817;Goslar - 3 Gut Riechenberg;Ein schöner Wanderparkplatz der ruhig an einem Kloster liegt. Er ist ebenerdig und hat genug Platz auch für große Wohnmobile.
4a17cb69-6ff8-42e7-8f63-5a1d41950f47;10.233265;51.648307;Hattorf am Harz - 8 Angerstraße;Der Platz liegt am Dorfgemeinschaftshaus. Die Boden Beschaffenheit besteht aus Schotter und Gitter Steinen.
e4a3ed9a-6378-42ad-b8c3-fe14abf36dc5;10.32305;51.91286;Langelsheim - 28 Im Tölletal;Im Ortsteil Wolfshagen im Harz: Kleiner Stellplatz für max. 4 Wohnmobile. Am einen netten kleinen Park gelegen. Allerdings auch nahe an der Ortsdurchfahrtsstrasse gelegen. Nachts aber wenig Verkehr. Lebensmittelladen , Bäckerei und diverse Restaurants fussläufig gut erreichbar. Bezahlen der Gebühr in der Touristinformation auch Fahrradverleih hier möglich.
51d9ad1a-3fc8-4e33-93f2-a4193f7b7cc2;10.38349;51.924887;Langelsheim - 4 Am Nonnenteiche;Industriegebiet. Sackgasse. für eine Übernachtung oder mit dem Fahrrad nach goslar.
4ca9ab10-dad1-46a8-a9e6-3974a384c4e2;10.53921;51.9137;Bad Harzburg - 8 Hackelkamp;Industriegebiet Bad Harzburg Nord, Goedeckekamp Am Abend und nachts ruhig
f52d4bb7-6203-4547-a27e-4f922265043a;10.224271;51.647614;Hattorf am Harz - 29 Mühlenwehrstraße;Parkplatz am Oderparksee. Ruhige Lage direkt am See, einem Grillplatz und einem Spielplatz. Wanderungen und Mountainbike-Touren sind von hier möglich.
43df36ee-bdf0-490b-aa5d-93192deec60a;10.581084;51.618163;Walkenried - 13 Pfarrwiese;Wanderparkplatz am Herrenwiesental. von hier aus startet auch eine Fahrradtour entlang der alten Bahnstrecke bis nach Braunlage
bc87cd36-6550-4cfe-acf0-a6b922526ef9;10.297253;51.911688;Langelsheim - ;Parkstreifen an der Innerstetalsperre. Kein Verbotsschild für Übernachtung. Super Ausgangspunkt zum Wandern um die Talsperre, zum Radfahren oder um im See zu schwimmen. Super mit Hunden oder Kindern. Campingplatz mit Tretbooten und Restaurant fußläufig erreichbar.
bd4ff032-b3b3-43b8-945f-7e81adca73fa;10.549203;51.603769;Bad Sachsa - Ostertal;Kostenloser Stellplatz (nur die Kurtaxe ist beim Tourismusverband zu entrichten) am Waldrand ohne Ver- und Entsorgung. Nachts gelegentlicher Verkehr, ansonsten ruhig. Guter Ausgangspunkt für HWN-Stempel, da fünf Standorte in der Nähe sind. Ein paar Minuten zu Fuß in die Stadt. Heißer Tipp: Day Spa im Hotel Romantic Winkel buchen und sich wohlfühlen.
0989fef3-b80d-4c69-87f0-3130767aa23c;10.70994;51.75728;Elbingerode - ;Ruhige Nacht gehabt. Straße hört man fast gar nicht, kein Mensch weit und breit.
