ID,fromPoi,toPoi,durationSeconds,distanceMeters,travelMode,positionString
"3a774b35-e011-4c30-9735-15d1b4fce738","2bd3f148-8d75-4dc1-83a7-aacdba9f7585","2bd3f148-8d75-4dc1-83a7-aacdba9f7585","5","5","walk","10.467539999999985;51.78544;0"
"3a7bb929-c4ef-4a77-964a-7a73a992d26b","b5c3e167-4815-4bd9-a38e-66f3ce743767","b5c3e167-4815-4bd9-a38e-66f3ce743767","5","5","walk","10.467539999999985;51.78544;0"
"3a8085ca-34c9-4ad1-aed5-586abe797dd4","9b16c20f-7cbb-4a8a-b939-804c7b8af277","9b16c20f-7cbb-4a8a-b939-804c7b8af277","5","5","walk","10.467539999999985;51.78544;0"
"3aa1e7a2-e4e4-4fb5-bb90-2da7244957b8","bb2e0b12-b18d-4be5-8e5b-3a5c59610f72","bb2e0b12-b18d-4be5-8e5b-3a5c59610f72","5","5","walk","10.467539999999985;51.78544;0"
"3ab47dbe-2e34-440d-b6d3-40ea466895ed","028e3241-b7f6-46c9-8611-6e72961cc6a9","028e3241-b7f6-46c9-8611-6e72961cc6a9","5","5","walk","10.467539999999985;51.78544;0"
"3abc2cac-4e50-4aa0-8c78-50336a63f8a7","b13a6408-4b2c-41b7-b8a0-7bd188e38754","b13a6408-4b2c-41b7-b8a0-7bd188e38754","5","5","walk","10.467539999999985;51.78544;0"
"3ad0061f-4671-46aa-a72f-a2a0d222d76e","621b14fa-bc56-4b1f-b78c-3c9765f2549f","621b14fa-bc56-4b1f-b78c-3c9765f2549f","5","5","walk","10.467539999999985;51.78544;0"
"3ad1f850-c561-4ab4-8e3c-2ed609719c29","b16aaf95-3a35-40a4-acda-788c97faef4e","b16aaf95-3a35-40a4-acda-788c97faef4e","5","5","walk","10.467539999999985;51.78544;0"
"3ad439eb-8430-4a97-bed8-04be2777ac5e","3a675c82-618d-4a33-9719-da18573d4a50","3a675c82-618d-4a33-9719-da18573d4a50","5","5","walk","10.467539999999985;51.78544;0"
"3ae05b25-5023-4353-9e63-d363e7474507","4ca9ab10-dad1-46a8-a9e6-3974a384c4e2","4ca9ab10-dad1-46a8-a9e6-3974a384c4e2","5","5","walk","10.467539999999985;51.78544;0"
"3b0d286f-0069-4ce9-8e06-260a090b842b","59b9bad6-08fd-442e-9991-300eca8f3800","59b9bad6-08fd-442e-9991-300eca8f3800","5","5","walk","10.467539999999985;51.78544;0"
"3b47d9fa-98f1-48ef-9a6d-36db494d3ae4","0ef5fa0f-f4b2-4980-9f97-40c7c2dd5270","0ef5fa0f-f4b2-4980-9f97-40c7c2dd5270","5","5","walk","10.467539999999985;51.78544;0"
"3b4ae13c-f2b4-4617-83f0-9bd11494b2a1","f9bbaab7-2b38-4c78-b1a0-416c82a3f68b","f9bbaab7-2b38-4c78-b1a0-416c82a3f68b","5","5","walk","10.467539999999985;51.78544;0"
"3b575587-cfdd-4e93-bbe0-d171adc6c155","c7d72f70-9b0f-4209-a6c5-ce5c3f6637f6","c7d72f70-9b0f-4209-a6c5-ce5c3f6637f6","5","5","walk","10.467539999999985;51.78544;0"
"3b690895-d7e8-4679-85df-3285a371ac8d","c00e3e37-33ee-469f-9669-6566e5ae3a9f","c00e3e37-33ee-469f-9669-6566e5ae3a9f","5","5","walk","10.467539999999985;51.78544;0"
"3b788036-c8d0-4768-8dc0-32e76c7d7835","62e7dafb-b854-4836-8b73-b9a9e6dad13c","62e7dafb-b854-4836-8b73-b9a9e6dad13c","5","5","walk","10.467539999999985;51.78544;0"
"3b78b2cf-c96d-43f3-a638-876a2bdbc595","76f3d828-dcc4-489f-be60-2bbc2b0c5ecf","76f3d828-dcc4-489f-be60-2bbc2b0c5ecf","5","5","walk","10.467539999999985;51.78544;0"
"3b814d2f-a26e-4ddd-a701-608e0a67756f","f452b2b7-b64d-48f1-8661-140dbe997969","f452b2b7-b64d-48f1-8661-140dbe997969","5","5","walk","10.467539999999985;51.78544;0"
"3b8af1d8-1054-42f2-a641-97c35e124d15","6fb75d60-fa31-4aa3-8597-39030ef73dcf","6fb75d60-fa31-4aa3-8597-39030ef73dcf","5","5","walk","10.467539999999985;51.78544;0"
"3b8b5084-6ff2-4836-a636-fe0c55e23645","3a675c82-618d-4a33-9719-da18573d4a50","3a675c82-618d-4a33-9719-da18573d4a50","5","5","walk","10.467539999999985;51.78544;0"
"3bb77f2b-d286-4891-a4d8-30d1827991b9","3358e743-e7db-4b44-83b4-26de728e0e4b","3358e743-e7db-4b44-83b4-26de728e0e4b","5","5","walk","10.467539999999985;51.78544;0"
"3bc9c66a-5b0f-4c81-bb45-06702b482053","b71469b9-6c7f-4291-ac66-d0644fe14382","b71469b9-6c7f-4291-ac66-d0644fe14382","5","5","walk","10.467539999999985;51.78544;0"
"3bda4e97-4709-4947-9d58-2bc73ba74368","0259ff01-4856-47d9-83d8-5cccdeba0a91","0259ff01-4856-47d9-83d8-5cccdeba0a91","5","5","walk","10.467539999999985;51.78544;0"
"3bde30a0-0e0c-4967-8e4e-f582a27300a0","51c29248-45d8-4931-995e-4314e035537e","51c29248-45d8-4931-995e-4314e035537e","5","5","walk","10.467539999999985;51.78544;0"
"3be012ee-44a5-45f9-817d-484391a1f947","e37c7429-1243-48c6-a6b5-db07edb8c419","e37c7429-1243-48c6-a6b5-db07edb8c419","5","5","walk","10.467539999999985;51.78544;0"
"3bede330-8bdf-4fbd-a30e-869b4cac5eed","cada468d-a285-4915-90f8-51aa15313e90","cada468d-a285-4915-90f8-51aa15313e90","5","5","walk","10.467539999999985;51.78544;0"
"3beefc94-728c-4291-8bf8-233a57510a0e","8276dae4-eb76-492b-8200-0256bc2a71e5","8276dae4-eb76-492b-8200-0256bc2a71e5","5","5","walk","10.467539999999985;51.78544;0"
"3bfaf8be-c1a5-4be6-9f42-15a0789ff640","c856e409-bcc1-407a-9e76-ed6000a9b1ee","c856e409-bcc1-407a-9e76-ed6000a9b1ee","5","5","walk","10.467539999999985;51.78544;0"
"3c06b713-6722-45a9-a24f-c9c65f0e5c16","9c893e30-b498-4780-939c-0f93eba572b2","9c893e30-b498-4780-939c-0f93eba572b2","5","5","walk","10.467539999999985;51.78544;0"
"3c1bf8cb-94a3-44e5-a895-df78160f481b","a5354fc5-c7cd-4fed-a38e-445a4e25b33e","a5354fc5-c7cd-4fed-a38e-445a4e25b33e","5","5","walk","10.467539999999985;51.78544;0"
"3c1e91b3-24b9-4a9d-b260-9843c647185a","ecd16e5f-a7bc-49ef-8f00-fe6ee920f91d","ecd16e5f-a7bc-49ef-8f00-fe6ee920f91d","5","5","walk","10.467539999999985;51.78544;0"
"3c3d43a0-cdc2-4e72-864d-cb057a8387d0","e189c2d1-67b5-417f-a0db-cd647e8667f1","e189c2d1-67b5-417f-a0db-cd647e8667f1","5","5","walk","10.467539999999985;51.78544;0"
"3c3e7cbf-1218-44c6-9f29-d45e5754e57c","ffabce9b-0c19-4d2b-9e36-bec5f76c2eeb","ffabce9b-0c19-4d2b-9e36-bec5f76c2eeb","5","5","walk","10.467539999999985;51.78544;0"
"3c3f61b1-5722-44aa-8f3b-235f04717878","ebffee3e-7de1-4b00-8624-cb8c23831063","ebffee3e-7de1-4b00-8624-cb8c23831063","5","5","walk","10.467539999999985;51.78544;0"
"3c4dc61e-eb85-4ebf-a606-002976baabdc","ed3396b2-911e-444c-accb-6c4d102f73de","ed3396b2-911e-444c-accb-6c4d102f73de","5","5","walk","10.467539999999985;51.78544;0"
"3c7759cd-c66f-4d81-a8e0-f3f1f79ad7f2","3f3bcabe-aa14-41d3-b595-855a0e8a00f7","3f3bcabe-aa14-41d3-b595-855a0e8a00f7","5","5","walk","10.467539999999985;51.78544;0"
"3c776391-650c-423f-842c-862e956870c4","ef229c40-d735-41d9-90ed-d44d9f35d4a4","ef229c40-d735-41d9-90ed-d44d9f35d4a4","5","5","walk","10.467539999999985;51.78544;0"
"3c77debd-f45c-47d6-881c-8205c77d71fd","2ce63cbf-9d9c-4912-b702-88b4b76e65ae","2ce63cbf-9d9c-4912-b702-88b4b76e65ae","5","5","walk","10.467539999999985;51.78544;0"
"3c7daef8-5b39-47d5-a881-38882fe5e00c","290b16fc-a4dd-4267-81b1-1239b75cf71f","290b16fc-a4dd-4267-81b1-1239b75cf71f","5","5","walk","10.467539999999985;51.78544;0"
"3c8963a5-cdeb-4c9f-a60e-aa766bfb2030","bb4ae54d-4eb1-41d3-bc0d-b15b904b437f","bb4ae54d-4eb1-41d3-bc0d-b15b904b437f","5","5","walk","10.467539999999985;51.78544;0"
"3caa4cb2-b79e-4e9e-aece-b3d45618bf94","ffa7e3c0-5539-40b4-827f-176d7db3f1f1","ffa7e3c0-5539-40b4-827f-176d7db3f1f1","5","5","walk","10.467539999999985;51.78544;0"
"3caaa8bd-18cb-4e8a-a462-5177b411c63d","0e3c0617-ae24-4128-971d-b0d2ac50b063","0e3c0617-ae24-4128-971d-b0d2ac50b063","5","5","walk","10.467539999999985;51.78544;0"
"3cac2706-a655-4635-b230-b35743b1b34e","407d9cdf-c9e4-46d7-8cd9-14fca8d95f8f","407d9cdf-c9e4-46d7-8cd9-14fca8d95f8f","5","5","walk","10.467539999999985;51.78544;0"
"3cc71fce-1262-4d6b-96ae-71413870e691","3a1852f1-78cc-4d45-8006-7fb9a9e59139","3a1852f1-78cc-4d45-8006-7fb9a9e59139","5","5","walk","10.467539999999985;51.78544;0"
"3cce93ee-013e-47c9-818c-74ef4bb63be9","1154690f-fbe0-47ff-ac7a-e7a182a5f7c9","1154690f-fbe0-47ff-ac7a-e7a182a5f7c9","5","5","walk","10.467539999999985;51.78544;0"
"3cf65537-8b83-472d-884b-d314a504cc97","e2906e06-71f8-434b-a494-e8e2528d0009","e2906e06-71f8-434b-a494-e8e2528d0009","5","5","walk","10.467539999999985;51.78544;0"
"3cfe7e37-5e0d-4c15-97e6-7096f39d2583","b072e6f5-c857-4d7b-bf9c-21b922258260","b072e6f5-c857-4d7b-bf9c-21b922258260","5","5","walk","10.467539999999985;51.78544;0"
"3d181e11-5258-4fa7-b24f-7986a7a46b87","6444f2ef-6157-4aba-a4c8-d5b2ec70f172","6444f2ef-6157-4aba-a4c8-d5b2ec70f172","5","5","walk","10.467539999999985;51.78544;0"
"3d3db607-eeaf-49e3-911d-cc92d58150f8","3ae7fdf1-d5fa-4f03-9fb7-89ae52a20c96","3ae7fdf1-d5fa-4f03-9fb7-89ae52a20c96","5","5","walk","10.467539999999985;51.78544;0"
"3d5bf1a2-56ee-413f-aaca-02fb1b23897e","d52206d8-5aed-4324-8b85-f3e7cb16bff0","d52206d8-5aed-4324-8b85-f3e7cb16bff0","5","5","walk","10.467539999999985;51.78544;0"
"3d5f0b9b-49a0-4673-89cc-5cab6e7b86de","c00e1dfb-f3e3-4e09-84c9-f14280baead3","c00e1dfb-f3e3-4e09-84c9-f14280baead3","5","5","walk","10.467539999999985;51.78544;0"
"3d77f9cc-577f-44b9-aa9d-b86b481d324a","8d5f6e71-fcf3-430a-bdb0-b0aec07d11dc","8d5f6e71-fcf3-430a-bdb0-b0aec07d11dc","5","5","walk","10.467539999999985;51.78544;0"
"3d7e6ca4-97bd-4b43-86a1-e97c66f318bb","f8d50a01-bc3d-4729-8897-4a0c484ba7bb","f8d50a01-bc3d-4729-8897-4a0c484ba7bb","5","5","walk","10.467539999999985;51.78544;0"
"3d813491-d517-4a39-a3c1-e086bef40865","6c14bc77-4a70-4917-91c6-1f51373da31f","6c14bc77-4a70-4917-91c6-1f51373da31f","5","5","walk","10.467539999999985;51.78544;0"
"3db24a2a-ebdd-4972-8e91-d592e02c80de","5dc5ecf7-22c2-46ac-8208-a5ca4fee0753","5dc5ecf7-22c2-46ac-8208-a5ca4fee0753","5","5","walk","10.467539999999985;51.78544;0"
"3de9cff6-90d2-4f40-bcb0-1c2c214000e9","35d07a92-1ff8-4f56-8d61-bd4dd8284b6c","35d07a92-1ff8-4f56-8d61-bd4dd8284b6c","5","5","walk","10.467539999999985;51.78544;0"
"3dea3622-d07c-4bd3-b3db-f9f5842a6a7f","43be6053-bf41-4778-be0b-76c9b992fb82","43be6053-bf41-4778-be0b-76c9b992fb82","5","5","walk","10.467539999999985;51.78544;0"
"3deef068-5847-4ef8-b2d1-ff3bef44e744","c06f37c2-8a79-43ab-a763-ed4e73aabc87","c06f37c2-8a79-43ab-a763-ed4e73aabc87","5","5","walk","10.467539999999985;51.78544;0"
"3df69da0-32de-403c-a954-de88e7f95e36","feb517c3-3283-4604-9477-38d826f6bb6b","feb517c3-3283-4604-9477-38d826f6bb6b","5","5","walk","10.467539999999985;51.78544;0"
"3e10f862-136b-43e2-a5d1-2ac00547f9e9","1f0835ae-87b1-419e-a93f-0cc24eee951d","1f0835ae-87b1-419e-a93f-0cc24eee951d","5","5","walk","10.467539999999985;51.78544;0"
"3e2719e5-84b2-4689-aefc-47a8b952a32b","2a8bb1d1-2423-4648-8a71-b704b8d77b3e","2a8bb1d1-2423-4648-8a71-b704b8d77b3e","5","5","walk","10.467539999999985;51.78544;0"
"3e453f1d-5472-4988-b0c8-7ccfb0122d90","cedbdbab-cffe-4e53-84f5-59f3b63003dc","cedbdbab-cffe-4e53-84f5-59f3b63003dc","5","5","walk","10.467539999999985;51.78544;0"
"3e5bba5c-5cbc-4465-b4b4-e0917c4531ee","122cbd72-adf0-4b28-afab-a34ba3837179","122cbd72-adf0-4b28-afab-a34ba3837179","5","5","walk","10.467539999999985;51.78544;0"
"3e63830d-1c9d-4ae4-8057-fc8e162e6f7b","5f0e2ca8-e77c-4ca7-b190-7f77ab1cb3b1","5f0e2ca8-e77c-4ca7-b190-7f77ab1cb3b1","5","5","walk","10.467539999999985;51.78544;0"
"3e696b97-26bc-40a7-bd93-c0d6d0cda24a","5fce0dfa-3af8-4a51-8ebc-c7b2a2461418","5fce0dfa-3af8-4a51-8ebc-c7b2a2461418","5","5","walk","10.467539999999985;51.78544;0"
"3e6e04d1-5e17-46e1-b59c-6ef75b95b93e","0f5be019-eb70-4164-aa11-4ea15b4b0606","0f5be019-eb70-4164-aa11-4ea15b4b0606","5","5","walk","10.467539999999985;51.78544;0"
"3e6f5deb-03c1-44a8-a98d-007c4a4eb33c","95294ffd-3f6d-418a-bb06-455c8c87682c","95294ffd-3f6d-418a-bb06-455c8c87682c","5","5","walk","10.467539999999985;51.78544;0"
"3e720dc9-922f-4d5e-8ff9-1643494bf1f6","c2a6b0fe-4394-4826-bcea-784e0c8f5668","c2a6b0fe-4394-4826-bcea-784e0c8f5668","5","5","walk","10.467539999999985;51.78544;0"
"3e86d50d-920b-48e9-b826-a8f739d76936","963bb6cd-abc5-464d-bdeb-3063ef931185","963bb6cd-abc5-464d-bdeb-3063ef931185","5","5","walk","10.467539999999985;51.78544;0"
"3e893285-7793-4295-8626-02a99860e01f","66b808a7-1aee-4304-abf8-afe745c1da48","66b808a7-1aee-4304-abf8-afe745c1da48","5","5","walk","10.467539999999985;51.78544;0"
"3e8d656a-349e-462f-8108-655f02a5babb","b028e272-9941-44d8-a4e9-e904bd4cd76c","b028e272-9941-44d8-a4e9-e904bd4cd76c","5","5","walk","10.467539999999985;51.78544;0"
"3e90ac9c-9ef4-4837-bc7a-d308ea677015","f52d4bb7-6203-4547-a27e-4f922265043a","f52d4bb7-6203-4547-a27e-4f922265043a","5","5","walk","10.467539999999985;51.78544;0"
"3ec04c9d-d2e6-47c8-8aea-a56c7de8b7fb","9ada61be-8cce-48fa-8f72-3d25c557de17","9ada61be-8cce-48fa-8f72-3d25c557de17","5","5","walk","10.467539999999985;51.78544;0"
"3ed8b1fd-1345-44fb-ac82-627f3e4dda72","2a9c06a7-3453-4925-84df-48ede93fe097","2a9c06a7-3453-4925-84df-48ede93fe097","5","5","walk","10.467539999999985;51.78544;0"
"3ee3db6e-1db0-47c7-898d-098520238727","122cbd72-adf0-4b28-afab-a34ba3837179","122cbd72-adf0-4b28-afab-a34ba3837179","5","5","walk","10.467539999999985;51.78544;0"
"3ee9b4e6-4a59-4c9e-9566-fbd0a3a5ee01","e2906e06-71f8-434b-a494-e8e2528d0009","e2906e06-71f8-434b-a494-e8e2528d0009","5","5","walk","10.467539999999985;51.78544;0"
"3efddcb2-c60c-4b21-bff3-047dc09110c8","764b5781-86f0-437c-95e4-a1b3fe679aeb","764b5781-86f0-437c-95e4-a1b3fe679aeb","5","5","walk","10.467539999999985;51.78544;0"
"3f418c5c-ef41-4eb8-b00d-298f08520db9","103c2b60-d442-4a0d-a284-cf54e1a90cc2","103c2b60-d442-4a0d-a284-cf54e1a90cc2","5","5","walk","10.467539999999985;51.78544;0"
"3f4b4c25-d029-4ef2-a377-10e0c9a695d0","b03c38cf-d2bf-4ff5-8b09-fd64b05ce984","b03c38cf-d2bf-4ff5-8b09-fd64b05ce984","5","5","walk","10.467539999999985;51.78544;0"
"3f4cc859-e21a-4a16-9564-702c4d5d3735","b69b22e4-fbc2-4d42-ad3f-48c5ab80351a","b69b22e4-fbc2-4d42-ad3f-48c5ab80351a","5","5","walk","10.467539999999985;51.78544;0"
"3f550330-e45a-4655-b737-ae2c12a2a01f","2753b50b-0c98-476d-9259-b48ec78c6f11","2753b50b-0c98-476d-9259-b48ec78c6f11","5","5","walk","10.467539999999985;51.78544;0"
"3f588475-d35d-46d5-b51e-50814691157a","902c9313-a49b-40e4-af1f-02b0b376c373","902c9313-a49b-40e4-af1f-02b0b376c373","5","5","walk","10.467539999999985;51.78544;0"
"3f5b26ab-532b-4f0d-ad8b-58fb6f12e98e","c4e332a6-bcb0-4c55-b8bb-618ae8994442","c4e332a6-bcb0-4c55-b8bb-618ae8994442","5","5","walk","10.467539999999985;51.78544;0"
"3f60b064-9894-4f6d-bb81-f8a4844bbc50","89fbd621-5594-4259-9b6d-cf57621e3c12","89fbd621-5594-4259-9b6d-cf57621e3c12","5","5","walk","10.467539999999985;51.78544;0"
"3f61e6ca-1b41-455f-b502-150420b8a123","1de07b9b-b85c-4e29-9190-d0e3908cd3a3","1de07b9b-b85c-4e29-9190-d0e3908cd3a3","5","5","walk","10.467539999999985;51.78544;0"
"3f700941-bf6d-44a2-9d45-9cedcece6eb9","9d961980-aac4-4dc3-bd27-0c3d5635ba87","9d961980-aac4-4dc3-bd27-0c3d5635ba87","5","5","walk","10.467539999999985;51.78544;0"
"3f7c9b4a-de9e-47ff-845f-813fd3cca200","296ab803-6256-432c-8a16-9ee963777a12","296ab803-6256-432c-8a16-9ee963777a12","5","5","walk","10.467539999999985;51.78544;0"
"3f7fc8f7-930b-4656-a89b-2e233eea75ab","4f6c1909-1b45-433f-ac11-959397f3e116","4f6c1909-1b45-433f-ac11-959397f3e116","5","5","walk","10.467539999999985;51.78544;0"
"3f8791cf-e32d-476d-a576-a5360fe3e0f1","1849af12-4be7-446c-a36d-a76f378973d5","1849af12-4be7-446c-a36d-a76f378973d5","5","5","walk","10.467539999999985;51.78544;0"
"3f883151-795c-4ea4-bbdb-a3fe8604ce02","80a00ac0-6236-4191-a32a-3a5730730960","80a00ac0-6236-4191-a32a-3a5730730960","5","5","walk","10.467539999999985;51.78544;0"
"3f92bb5d-12a8-42e5-80c5-f00a1b64059c","bb2e0b12-b18d-4be5-8e5b-3a5c59610f72","bb2e0b12-b18d-4be5-8e5b-3a5c59610f72","5","5","walk","10.467539999999985;51.78544;0"
"3fb6c8cd-5810-47ff-904d-d82f029a37cb","8a23dbce-c58b-4ac1-ae5a-9a79f2a91988","8a23dbce-c58b-4ac1-ae5a-9a79f2a91988","5","5","walk","10.467539999999985;51.78544;0"
"3fbd36bf-c634-4bc9-9fd0-214f45cb0b10","8606ece8-3f9d-4284-9254-34f4ada4eecc","8606ece8-3f9d-4284-9254-34f4ada4eecc","5","5","walk","10.467539999999985;51.78544;0"
"3fbf2e3b-11ce-48bb-970b-21ab999ae283","ecdc5e57-de31-43b8-8e81-3e4afa297237","ecdc5e57-de31-43b8-8e81-3e4afa297237","5","5","walk","10.467539999999985;51.78544;0"
"3fcefab2-a4ad-4b01-8146-f725ff1b9488","bc87cd36-6550-4cfe-acf0-a6b922526ef9","bc87cd36-6550-4cfe-acf0-a6b922526ef9","5","5","walk","10.467539999999985;51.78544;0"
"3fe7c0ac-9f7f-49ac-aede-7d59c262c76d","5274117e-916a-4e73-8221-fa62aaa5643f","5274117e-916a-4e73-8221-fa62aaa5643f","5","5","walk","10.467539999999985;51.78544;0"
"3fea7854-13aa-4131-a515-2e60a8afff56","f3267ad2-961d-4d17-b626-36e01046d695","f3267ad2-961d-4d17-b626-36e01046d695","5","5","walk","10.467539999999985;51.78544;0"
"3ff45588-44ba-43d9-8605-8c15c2e5bf28","09a53a32-3574-4aa4-962b-7a9ea851b01e","09a53a32-3574-4aa4-962b-7a9ea851b01e","5","5","walk","10.467539999999985;51.78544;0"
"3ff50cdc-4e32-4c6f-ae43-3cc031a0b77d","2f6fc86d-458a-4a7a-9f1c-2e13c46d85ce","2f6fc86d-458a-4a7a-9f1c-2e13c46d85ce","5","5","walk","10.467539999999985;51.78544;0"
"40182cfc-303e-4b02-8744-14faa50eea08","b028e272-9941-44d8-a4e9-e904bd4cd76c","b028e272-9941-44d8-a4e9-e904bd4cd76c","5","5","walk","10.467539999999985;51.78544;0"
"4025c739-f318-47e8-8378-61465e95e2a7","fdb09503-0612-4ea8-94a9-aee3dcc97ac4","fdb09503-0612-4ea8-94a9-aee3dcc97ac4","5","5","walk","10.467539999999985;51.78544;0"
"4028b07d-2556-4181-aa94-9395f3da0dd6","f6e3d58f-56eb-4786-ba3b-207cd83c9237","f6e3d58f-56eb-4786-ba3b-207cd83c9237","5","5","walk","10.467539999999985;51.78544;0"
"402d00db-f8b4-4a29-8ca2-5366c2bd1376","58936809-3d6f-4036-a785-986a83562e14","58936809-3d6f-4036-a785-986a83562e14","5","5","walk","10.467539999999985;51.78544;0"
"40475248-16ba-49e0-aa45-5aa7dcc0eda0","c856e409-bcc1-407a-9e76-ed6000a9b1ee","c856e409-bcc1-407a-9e76-ed6000a9b1ee","5","5","walk","10.467539999999985;51.78544;0"
"40617c18-407b-41e9-8466-d880bc89a536","12d73a23-cfa6-42a2-9cc8-74663df210a2","12d73a23-cfa6-42a2-9cc8-74663df210a2","5","5","walk","10.467539999999985;51.78544;0"
"40788164-d345-4775-9e7c-cc205aecca9b","d1bf803e-4947-405f-aad0-bf0d0d903ae8","d1bf803e-4947-405f-aad0-bf0d0d903ae8","5","5","walk","10.467539999999985;51.78544;0"
"407f1efc-ec5f-434a-bb19-660be2c7be2b","d5ebffe5-d573-44b1-a1ae-9cdcc89adc0e","d5ebffe5-d573-44b1-a1ae-9cdcc89adc0e","5","5","walk","10.467539999999985;51.78544;0"
"40c03495-354f-46c6-86de-2ffc5a5a15b7","cedbdbab-cffe-4e53-84f5-59f3b63003dc","cedbdbab-cffe-4e53-84f5-59f3b63003dc","5","5","walk","10.467539999999985;51.78544;0"
"40e869df-68b4-48d3-88f7-335030a74452","5bef5245-62af-4868-8586-77c5f6ce50f2","5bef5245-62af-4868-8586-77c5f6ce50f2","5","5","walk","10.467539999999985;51.78544;0"
"40f5db6c-087a-4c7d-8e99-a69b962cd2d6","e189c2d1-67b5-417f-a0db-cd647e8667f1","e189c2d1-67b5-417f-a0db-cd647e8667f1","5","5","walk","10.467539999999985;51.78544;0"
"40fd637c-7a68-44ba-b11d-2afe98908d20","890ed25b-9dd9-4158-a781-7d5a0e319056","890ed25b-9dd9-4158-a781-7d5a0e319056","5","5","walk","10.467539999999985;51.78544;0"
"410527a3-80d8-4ba6-b60a-1fa7bbf792c8","b69b22e4-fbc2-4d42-ad3f-48c5ab80351a","b69b22e4-fbc2-4d42-ad3f-48c5ab80351a","5","5","walk","10.467539999999985;51.78544;0"
"4109a89d-ea33-4488-95a8-a8cfbb10f5fc","5274117e-916a-4e73-8221-fa62aaa5643f","5274117e-916a-4e73-8221-fa62aaa5643f","5","5","walk","10.467539999999985;51.78544;0"
"410e2a61-9810-48a2-ae87-d8f6a1d40fdf","bf6e1ada-fd3d-4031-b9e1-d8f6600c484d","bf6e1ada-fd3d-4031-b9e1-d8f6600c484d","5","5","walk","10.467539999999985;51.78544;0"
"4112501c-660d-481b-8d97-e1010ddb4d92","8f6f9510-a831-48ea-b10c-7a0b3e28bf30","8f6f9510-a831-48ea-b10c-7a0b3e28bf30","5","5","walk","10.467539999999985;51.78544;0"
"411d0c10-7744-4f39-b6fe-96f242de2e91","f3a83e04-181f-41fa-813f-854dd9d1a5c9","f3a83e04-181f-41fa-813f-854dd9d1a5c9","5","5","walk","10.467539999999985;51.78544;0"
"412cfd3b-acf3-476a-96c3-2c447a83dbb7","1ddcdf7a-fa7f-4786-919b-1f12a49831bc","1ddcdf7a-fa7f-4786-919b-1f12a49831bc","5","5","walk","10.467539999999985;51.78544;0"
"413790ff-40f6-479e-9700-7e4f37cfa257","8e7728e2-a303-4e0a-bac4-c4d21a5c8505","8e7728e2-a303-4e0a-bac4-c4d21a5c8505","5","5","walk","10.467539999999985;51.78544;0"
"4138ee9e-ac2f-472c-a6cf-1f618cfe622c","d4a9db0e-b688-4963-a4c7-48cc958b6265","d4a9db0e-b688-4963-a4c7-48cc958b6265","5","5","walk","10.467539999999985;51.78544;0"
"413af775-cbfd-4af0-b157-2449c76147b3","684d97e2-77fb-4d28-bf82-38d28d17acee","684d97e2-77fb-4d28-bf82-38d28d17acee","5","5","walk","10.467539999999985;51.78544;0"
"414e6c3f-f21c-4846-a920-8e019bb2a6fc","84ac04c0-ff78-4596-b8f0-647eea31f320","84ac04c0-ff78-4596-b8f0-647eea31f320","5","5","walk","10.467539999999985;51.78544;0"
"4165df26-5e4e-4fbe-9c34-668f76f79f19","62d22767-86d3-4a84-bc80-9920b7b9ef67","62d22767-86d3-4a84-bc80-9920b7b9ef67","5","5","walk","10.467539999999985;51.78544;0"
"4177cd3e-273a-47c4-9eb5-64a07391c714","96407bcb-3a1a-4c7e-8563-1902c70d2ae6","96407bcb-3a1a-4c7e-8563-1902c70d2ae6","5","5","walk","10.467539999999985;51.78544;0"
"417ad5a5-b99f-49e5-988f-56e99ea4ac23","d52206d8-5aed-4324-8b85-f3e7cb16bff0","d52206d8-5aed-4324-8b85-f3e7cb16bff0","5","5","walk","10.467539999999985;51.78544;0"
"418c97fc-81cb-4adb-923c-ffbd700d2108","2383f225-a26c-478e-ab3f-5a6433f4beee","2383f225-a26c-478e-ab3f-5a6433f4beee","5","5","walk","10.467539999999985;51.78544;0"
"418cf795-4228-4542-b267-8418268a8e47","fbb2c0a5-22b7-4e32-a5fa-04b5d3be910f","fbb2c0a5-22b7-4e32-a5fa-04b5d3be910f","5","5","walk","10.467539999999985;51.78544;0"
"419468f2-fc56-45c2-ab1b-11afa032f4ae","4d5b3db1-9bc0-4e14-9a59-4ed3fc2a7281","4d5b3db1-9bc0-4e14-9a59-4ed3fc2a7281","5","5","walk","10.467539999999985;51.78544;0"
"4194d576-fdd8-42d0-b2a0-bea924315a0a","028e3241-b7f6-46c9-8611-6e72961cc6a9","028e3241-b7f6-46c9-8611-6e72961cc6a9","5","5","walk","10.467539999999985;51.78544;0"
"419749f1-c694-4a2f-9b0b-4b27a0188351","0b9cb3fc-cc23-443a-89a5-bacf6d5bf561","0b9cb3fc-cc23-443a-89a5-bacf6d5bf561","5","5","walk","10.467539999999985;51.78544;0"
"41a4398d-3589-4195-8704-d9102502e2f0","3068e601-5d43-49b6-a7ca-b90634215710","3068e601-5d43-49b6-a7ca-b90634215710","5","5","walk","10.467539999999985;51.78544;0"
"41abb0ad-cd72-4a30-b77c-4dca9bf9fd11","8a1df48b-f86a-4e6e-89f4-a7f88c03a798","8a1df48b-f86a-4e6e-89f4-a7f88c03a798","5","5","walk","10.467539999999985;51.78544;0"
